I,Q
0.23814,-0.24878
-0.83303,-1.2799
-0.44994,-1.1534
0.15193,-0.72187
-0.66933,-0.84388
0.64332,-0.61925
0.54728,-0.61469
0.26125,-0.84526
1.4293,-0.99294
0.38413,-0.52927
-0.047647,0.21415
0.41943,0.43198
0.027249,0.4768
0.208,-0.15711
-0.34046,0.0042695
-0.68636,0.16369
0.040066,-0.58277
0.51679,0.387
0.21837,0.53577
-0.55934,-0.83254
-0.83086,-0.4547
-0.36146,0.29336
0.36292,1.0469
0.31954,1.0195
0.33837,-0.32813
-0.023376,-0.15426
-0.89942,1.0165
-0.52387,0.46772
-0.82267,-1.2536
-0.080137,-0.42366
1.0048,1.4677
0.61892,1.0601
0.8289,0.61558
0.18782,0.62945
-0.32058,-0.7552
0.41144,-1.0407
0.30207,0.30455
-0.35115,0.76034
-0.32226,-0.25745
0.448,0.085554
-0.297,0.13715
-0.8569,0.19096
-0.63505,0.1102
-0.14156,-0.73627
0.79473,0.6775
0.12793,1.2967
-0.20874,0.3725
0.3047,0.018194
0.38435,-0.018496
1.0142,0.47454
0.77175,0.38635
0.7511,-0.24396
1.0057,-0.71262
-0.63769,-0.70716
-1.0365,-0.327
-0.61217,0.27356
-1.0146,0.78026
-0.50795,0.29761
-0.26269,0.052034
0.029336,0.18125
0.38285,0.86849
-0.50445,1.3192
-0.44907,-0.38689
0.44719,-0.39604
0.87524,0.19919
0.63712,-0.15161
-0.29022,0.23432
-0.0787,-0.37341
0.59609,0.4833
0.33958,1.642
0.47,0.44417
0.4255,-0.31689
-0.2192,-0.77887
-0.1001,-0.024636
0.084712,0.79083
-0.10767,0.33133
-0.251,0.70264
-0.92984,-0.32256
-1.4507,-0.69858
0.086345,-0.41212
0.97992,-1.1929
-0.43382,-1.5006
0.074682,-0.49623
0.24039,0.90432
-1.1694,-0.12954
0.32841,-1.2039
0.8581,0.54243
-0.22924,0.40587
-0.24341,-1.3846
-1.304,-0.97163
-0.99519,-0.14892
0.62676,-1.1125
0.67327,-1.2688
0.73656,0.24232
0.42543,0.30216
0.28932,0.54577
0.25747,0.473
-0.15983,-0.69715
-0.45613,-0.29073
-0.50455,0.35787
0.42967,1.2621
0.17231,1.2977
-0.43437,-0.14769
0.44889,-0.072371
-0.22463,0.16091
-0.73744,0.49629
-0.5183,0.29317
-0.30969,-0.62775
1.0206,0.37351
0.60721,1.1953
-0.033867,0.39496
0.23001,-0.1301
0.27171,-0.098929
1.1481,0.10015
0.86877,0.10693
0.64518,-0.58892
0.43227,-0.44474
0.44851,-0.054496
1.3924,-0.80325
0.56148,-0.86831
-0.012915,-1.0998
0.26609,-0.87396
0.8934,-0.78445
0.26648,-0.53429
0.058518,0.11967
1.4755,0.074995
0.86187,0.72722
-0.056004,1.2968
-0.41861,0.33937
-1.0652,-0.84768
-0.40205,-0.91563
0.19048,0.013576
-0.026182,0.44677
0.33463,0.14327
0.30543,0.19297
-0.57615,-0.25399
-0.53896,-1.2572
0.16481,-0.71348
1.0917,0.2925
0.83502,0.76288
-0.38717,1.4569
-0.027807,0.62426
-0.16617,-0.14954
-1.0607,0.41938
-0.91173,0.16173
-1.0387,-0.38773
-1.0214,-0.23281
-1.2491,0.67904
-0.81948,1.0326
0.87533,0.45613
0.24084,0.75071
0.25279,0.72937
0.24726,0.072708
-1.0375,-0.68426
0.3078,-0.57338
0.56247,0.76527
-0.077359,-0.2864
0.53371,-1.3076
-0.30905,-0.55006
-0.54466,-0.048857
0.84021,0.93789
0.86585,0.6106
-0.71173,-0.37394
-0.3474,-0.49536
0.90395,-0.43756
-0.038269,0.71054
-0.52347,0.25425
-0.41151,-0.92092
0.098186,0.40058
1.0022,1.1712
0.29273,-0.07187
-0.33749,-0.62217
-1.1507,0.31332
-1.016,0.11008
0.74501,0.17034
0.026008,0.74383
-0.88208,-0.85503
-0.19609,-0.33047
0.45761,0.55561
0.79967,-0.045821
0.45775,0.88881
0.77244,-0.10324
1.0105,-1.3478
0.090031,-0.99834
-0.42197,-1.1093
-0.057535,-0.90756
0.50801,-1.0526
0.061146,-0.5903
0.12178,0.087298
1.3416,-0.47443
1.0594,0.38093
0.39987,1.2616
-0.22877,0.4639
-1.2656,-0.37522
-0.67422,-0.69745
0.13738,-0.0043223
-0.080865,0.25452
-0.69702,-0.4725
-0.031724,-0.19659
-0.14729,0.18543
-0.3908,0.3409
1.0556,0.5567
0.58289,0.063699
0.22944,-0.35007
-0.12286,0.086403
-0.76315,-0.16354
-0.46418,-0.41108
-0.98571,-0.34658
-0.61973,-0.42697
-0.58582,-0.21687
-0.70137,-0.75034
0.48428,-0.067631
-0.2969,0.56695
-0.17365,-0.57214
0.62379,0.037097
-0.70767,0.24398
-0.75319,-0.44368
-0.43268,-0.21614
-0.87769,-0.64862
-0.60207,-0.33903
-0.67482,-0.3531
-0.16808,-0.48636
0.004958,0.3159
0.047632,0.39408
0.9651,0.66379
0.45927,-0.070033
-0.12249,-0.52752
0.18284,0.12522
-0.98752,-0.44452
-1.0546,-0.36417
0.34507,0.59881
0.48195,0.76562
0.63325,-0.37421
1.0329,-0.51763
1.0773,0.89327
0.53587,0.1732
-0.1828,0.19884
0.8443,1.0484
1.4994,0.11172
-0.0011776,-0.14341
-0.50756,-0.81083
0.53807,-0.5582
0.91827,1.3878
-0.35403,0.64039
-1.3714,-0.67161
-1.5975,-0.38009
-0.69887,-0.51007
1.3392,-0.71064
0.76754,0.40782
-0.63606,0.73227
-0.495,-0.11834
0.72667,0.71795
1.5542,0.087858
0.48078,-0.62266
0.089431,0.21479
1.204,-0.12176
0.84096,0.62833
0.2453,1.114
0.60474,-0.055992
0.93172,-0.23005
-0.37725,-0.27746
-1.5017,-0.32436
-0.10837,-0.20044
-0.067765,0.21627
-0.26121,0.4044
1.1193,0.15879
0.58363,-0.13469
0.15407,-0.39553
-0.041339,0.1136
-0.76345,0.1101
-0.58436,-0.25746
-1.0167,0.056069
-0.70813,-0.13659
-0.60111,-0.045411
-0.89625,-0.47182
0.34513,-0.13782
0.39733,0.46062
-0.14797,0.11557
-1.4018,0.31457
-1.0441,-0.070635
0.033459,0.096305
0.46558,-0.042105
1.0864,0.099901
0.47435,1.1312
-0.21168,0.12813
-0.4167,-0.20247
0.0083603,-0.010661
0.93664,-0.84107
-0.14178,0.020307
-0.84856,-0.53994
0.89003,-0.65202
1.0497,0.69423
-0.24065,0.20851
-0.44539,-0.06324
0.61524,-0.57865
1.3367,0.22696
-0.35314,0.93587
-0.7421,-0.18578
0.82905,0.71642
0.4,0.44013
-0.39902,-0.073775
-0.31651,0.2662
0.18655,-1.0367
1.0657,-0.46219
0.73231,0.21353
0.16942,-0.17014
-0.48803,0.089492
-1.567,-0.35523
-0.645,-0.44212
1.1319,0.030325
1.0269,0.12555
0.50081,-0.24793
0.39667,0.58599
0.92306,1.2876
1.4364,-0.46796
0.73973,-0.3163
-0.33948,0.44426
-1.2801,-0.52656
-1.3447,0.30152
-0.47939,0.37063
-0.49968,-0.59408
-0.38763,-0.050271
0.0026108,0.094552
-0.7104,-0.57149
-1.304,-0.54939
-1.1352,0.55143
-0.74062,1.0203
-0.028862,0.25272
-0.26929,-0.041125
-0.31713,0.70173
-0.26733,0.16428
-1.1756,-0.26297
-1.2555,0.84995
-0.80284,0.041099
0.17863,-0.32365
1.5508,0.39115
0.92847,-1.0971
0.13999,-1.197
0.49371,0.058151
0.71791,-0.23182
1.1908,-0.50367
0.28007,0.20315
-1.3038,0.91067
-0.99303,0.30319
0.057349,-0.020879
0.46922,-0.26048
1.0226,-0.33059
0.97485,0.88389
-0.1606,0.21224
-0.43237,0.01604
0.072018,-0.017693
0.55713,-1.128
-0.14485,0.13723
-0.98626,-0.2325
0.56803,-0.94663
1.286,0.23596
-0.31027,0.28818
-0.44032,0.52711
0.17804,-0.1407
-0.42119,-0.10515
-0.9227,-0.59286
-0.39661,-0.33296
0.38735,0.76552
0.77323,0.39361
0.85241,0.55332
0.95526,0.70827
0.20053,0.70676
-0.029188,-0.27332
0.2117,-0.9487
-0.16377,-0.028683
0.09841,-1.0952
0.62581,-1.1568
0.83095,0.13928
0.36513,-0.61994
0.95089,-0.28549
1.3863,0.64043
0.053312,0.26081
0.52425,0.29938
0.65634,0.31723
-0.43573,-0.23144
-0.15389,-1.0222
0.017142,-1.1275
0.18678,-0.82767
-0.23077,-0.92653
-0.214,-0.031543
0.1172,1.0876
-0.34067,0.6562
0.32606,0.042295
-0.43315,-0.25511
-0.96689,0.36374
0.61526,1.4614
0.79724,0.80062
0.73125,0.15032
-0.28997,0.41624
-1.5983,-0.32889
-0.45976,0.10865
-0.27389,0.27547
-0.62903,-0.66642
0.26864,0.54397
0.61024,0.52034
-0.46814,-0.62442
-1.3272,-0.66301
0.080739,-1.3875
0.74302,-0.61296
-0.59471,0.99266
-1.4033,0.71937
-0.0013248,-0.42781
1.4828,-0.23164
0.56262,1.2474
0.38846,1.1606
0.099457,-0.31264
-0.73724,-0.68978
0.2235,0.43184
0.0065568,0.51275
-0.40912,0.0061256
0.075453,1.3571
-0.48402,0.98314
-0.1655,-0.63038
-0.095252,-0.77893
-1.0992,-1.2504
-0.94713,0.17261
-0.10764,0.97562
0.15336,-0.21627
-0.4339,0.061635
-1.0847,-0.31989
-0.45743,-0.20831
0.63821,0.54711
0.84782,0.1079
0.99601,0.18932
1.167,0.36112
0.45011,0.56579
-0.11911,-0.25537
-0.2038,-0.90781
-0.20471,-0.010549
-0.39825,-0.9982
0.20771,-1.3539
0.64979,-0.10832
-0.4535,-0.26695
0.12075,0.81705
0.61236,1.305
0.093434,0.45478
0.012517,0.92982
-0.25476,0.020809
0.5342,-0.27074
0.97457,-0.027078
0.48328,-0.50412
0.48474,0.21487
0.1968,-0.00022991
-0.036422,-0.043684
0.04962,0.42346
-0.032302,-0.52034
-0.10961,-0.99868
0.21355,-1.0524
0.8411,-0.76921
0.99543,-0.1806
0.79339,-0.19982
-0.14738,-0.044321
-0.15351,0.047781
0.18475,-0.046652
-0.44942,-0.2287
0.11391,-0.51783
0.0082594,-0.77136
-0.25548,-0.83645
0.32738,0.032648
-0.71346,0.4638
-0.52473,0.12081
-0.94033,-0.095584
-1.4052,0.011753
0.22991,0.49463
0.016965,0.3883
0.29859,-0.19977
1.053,-0.19557
0.5586,-0.43448
1.1195,-0.19502
0.32414,0.32531
0.10439,-0.25405
0.90039,-0.77027
-0.17425,0.24402
-0.4282,1.4179
0.12474,1.7286
-0.22714,0.10253
-0.38547,-1.6407
0.35073,0.14957
-0.32296,0.96083
-1.309,0.08812
0.40186,0.68167
0.14441,1.0727
-0.95039,0.24211
1.0445,-0.72193
1.0327,-0.1981
-1.0925,0.91699
-1.1566,1.1841
-0.24372,0.84983
0.029039,-0.8108
0.1091,-0.76615
-0.071382,0.14322
-0.69801,-0.68602
-0.051177,-0.8975
-0.2886,-0.79586
-0.27741,-0.71764
0.050466,0.24979
-0.76764,0.1635
0.42826,0.72888
1.0155,1.0183
0.23295,0.38951
0.24799,0.90953
-0.29074,0.14981
0.39157,-0.46073
0.87197,-0.38681
0.20562,-0.61618
0.50933,0.065336
0.14694,-0.020471
-0.077351,-0.065985
0.20313,0.33223
-0.15156,-0.46671
-0.4569,-0.84061
-0.054658,-0.95084
0.36889,-0.70863
0.40809,-0.36663
0.83384,0.2496
1.5592,0.45333
1.0298,-0.1191
-0.18789,0.6776
-0.29092,1.6124
-0.003822,0.9432
0.077597,-0.44689
0.16869,-0.56263
0.92676,-0.26163
1.0294,-0.35939
0.071717,-0.30794
0.065145,-0.27276
-0.92789,-0.12324
-1.528,0.28145
0.59081,0.79433
1.3312,0.48272
0.22941,-0.20994
0.12357,-0.26895
-0.5248,-0.63457
-1.0647,-0.67526
-0.22673,-0.56972
0.14559,-0.7158
-0.18395,0.3577
-0.28118,1.4987
-0.035158,1.2217
-0.49811,-0.1277
-1.4906,-0.27873
-1.2098,0.1132
-0.43877,-0.43794
-0.20416,-0.4847
-0.17228,-0.76158
-0.74917,-0.34127
-0.53979,-0.38246
0.22929,-0.79646
-0.64004,1.0401
-0.36625,0.45237
0.97233,-0.45527
-0.030524,0.79242
-0.48559,-0.36874
0.6718,0.023281
1.2893,1.1539
0.85864,0.65396
-0.40367,0.24605
-0.24101,-1.172
0.5604,-1.0113
0.23138,0.112
-0.094667,0.24525
-0.58724,-0.44439
-0.29098,-1.3225
0.56547,-0.22977
-0.2816,0.56886
-1.1199,1.0689
-0.89673,0.72425
0.040815,-0.57446
0.55334,0.5316
-0.81816,0.14362
-0.45419,-0.31048
0.94943,1.2006
-0.0092778,-0.24865
0.060855,-0.81998
0.92798,-0.24117
0.3274,-0.7067
0.11513,-0.5995
0.24135,-0.51211
0.88424,-0.00034128
1.5527,-0.090795
0.82461,-0.48001
0.11011,0.68539
0.2688,1.5323
0.2886,0.7779
-0.096491,-0.38736
0.0081287,-0.60006
0.75614,-0.61901
0.76975,-0.79767
-0.032846,-0.33527
-0.10444,-0.23778
-0.8631,0.24576
-1.0129,0.83626
-0.39288,-0.16348
-0.90938,-1.0834
0.11595,-0.92407
0.80868,-0.57671
0.20544,-0.36989
0.1781,0.26761
-0.39668,1.5856
-0.10632,0.35126
1.1521,-0.578
0.63313,1.067
-0.12115,0.48361
-0.66989,0.24391
-0.4655,0.61062
-0.26577,0.16291
-0.99119,1.07
-1.2091,0.77419
0.60885,-0.1761
1.7979,0.27052
0.75458,0.091261
0.53001,0.057155
0.84885,0.0016493
0.32972,-0.061808
0.47425,1.058
-0.86168,0.63935
-0.61347,-0.029466
1.3524,0.85762
0.56398,0.70239
-0.30327,-0.095132
-0.72505,-0.0079434
-0.99888,-0.28772
-0.22025,-1.2741
0.19373,-1.2072
0.46456,-0.0037345
-0.5857,0.24971
-0.89678,-0.30025
0.0594,-0.20095
-0.84749,-0.64926
-0.94957,-0.35787
-0.026452,0.71315
0.20199,0.061694
0.35913,-0.53617
0.57073,-0.66057
0.78173,-0.37626
0.29889,0.31375
0.015977,0.0025989
-0.0040963,0.55174
0.39407,0.10797
0.40172,-1.5113
-1.2384,-0.90001
-0.84143,0.19325
0.53486,0.36881
0.017909,0.14039
0.20526,0.18094
-0.34471,0.49432
-0.97324,0.27272
-0.69675,0.063359
-0.42846,0.054099
0.50304,0.48813
0.4283,-0.31709
-0.060838,-1.4081
-0.13119,-0.20562
0.013318,-0.47062
0.48093,-0.78357
0.077578,0.44357
-0.87058,-0.152
-1.2299,-0.74158
-0.20106,-0.92869
0.49022,-0.83209
0.072777,-0.41681
0.24338,0.20376
0.12427,1.628
0.05573,0.35041
0.74263,-0.97633
1.0253,0.75339
0.15964,0.47387
-0.4542,0.43024
-0.19629,0.73788
-0.2036,0.26401
-0.52242,1.527
-0.6175,0.47105
-0.13687,-0.87694
0.42675,0.90426
0.48191,1.0981
-0.724,-0.21469
-1.0298,0.046671
-1.3296,-0.29045
-0.077571,-0.89975
1.314,0.013966
0.48474,0.12908
0.40046,-0.37785
0.19865,-0.953
0.85333,-0.082674
1.3865,0.50898
-0.23975,-1.0423
0.44709,-0.68705
0.96557,0.21214
0.34847,0.72302
-0.12482,0.9345
-1.2593,-0.24136
0.033768,0.76563
0.45841,1.3589
-0.93294,0.30574
-0.58168,0.40614
0.017284,0.37713
0.21499,1.0963
-0.6232,0.77997
-0.7837,-1.0484
0.14252,-1.1951
-0.34334,-0.92465
0.5768,-0.015867
1.4209,0.5612
-0.41476,-0.18697
-1.6509,0.014806
-1.0495,0.2773
-0.04634,0.11545
-0.5505,0.32545
-0.59851,0.030977
-0.19527,-0.1582
-0.60259,0.35223
0.057578,0.13197
0.81926,0.14099
0.35443,1.0898
0.019166,0.01963
-0.30792,-0.80301
-1.2214,0.5531
-0.78672,0.66239
0.65974,0.82839
0.46073,0.99115
0.63714,0.06401
1.2664,0.1883
0.46656,-0.39849
0.094706,-1.5464
-0.55392,-0.48932
-0.52326,0.21868
0.88714,-0.26132
0.78556,0.44151
0.10361,0.49287
0.041354,-0.65995
-0.10796,-0.27753
-0.30946,-0.27714
-0.097561,-0.85356
0.12689,-0.17149
-0.14434,-0.60463
-0.52618,-1.6427
-0.72919,-0.8735
0.68116,0.7016
0.85792,0.91134
-0.80525,0.14721
-0.94979,0.50723
-1.3441,0.22386
-0.41642,-0.81627
1.2122,-0.47124
0.47756,-0.10532
0.24147,-0.53554
-0.11713,-0.96999
0.75627,-0.40389
1.4231,0.029592
-0.5707,-0.85723
0.20284,-0.81617
0.74033,-0.22929
-0.22568,0.52069
-0.079735,0.97995
-0.30904,-0.31491
-0.01725,0.052638
-0.3282,0.97829
-0.015975,0.34731
1.6228,0.054582
0.46204,-0.65884
-0.51787,-0.96415
0.28052,0.084035
0.64951,0.30035
1.5431,0.30436
0.64269,0.95127
-1.3427,0.46206
-0.83733,-1.0811
-0.63999,-1.4219
-1.3421,0.2087
-1.3222,0.96301
-1.2573,-0.69302
0.29083,-1.0227
1.6121,0.4456
0.90136,0.40824
0.55439,-0.087385
-0.5072,0.38096
-0.68362,0.66359
1.2763,0.91179
0.67344,0.29718
-0.046165,-0.98835
0.3024,-0.46696
-0.42648,0.30579
0.18432,-0.56839
0.17328,-0.89021
-0.4049,0.096537
-0.51632,0.009763
-1.0101,-0.63047
0.094298,-0.035199
0.45064,-0.44682
0.25394,-1.1707
0.6386,-0.32171
0.38745,-0.35534
-0.21372,-0.76027
-1.1884,-0.56981
-0.018002,-0.83087
0.63336,-0.7506
-0.29573,-0.24564
0.43647,0.063132
0.30284,0.77921
-0.010097,0.86542
0.11764,-0.44111
0.20184,-0.92507
0.66515,-0.21927
-0.18849,0.097733
0.14652,0.57333
0.45398,0.97688
-1.1319,0.48136
-0.82555,0.53331
0.13801,0.61873
0.50464,0.28119
0.28309,0.97725
0.14146,0.95017
0.42034,0.026382
-0.83259,0.30596
-0.84656,0.16923
-0.33009,-0.4137
-0.24717,0.58798
0.30652,1.0302
-0.32671,-0.1591
0.071071,0.015289
0.11592,1.0341
0.042566,0.31201
1.4976,-0.59265
0.16768,-0.73247
-0.88931,-0.67549
0.23941,-0.050999
0.63677,-0.034278
1.5145,-0.4207
0.91602,0.61057
-0.99902,1.0321
-1.2842,-0.65684
-0.73369,-0.94326
0.23569,0.41446
0.044482,0.26072
-0.18969,0.11548
-0.93933,0.81615
-0.58595,0.90322
0.36605,1.25
0.66699,0.91984
1.0465,-0.23109
-0.30835,-0.01761
-0.47662,0.092235
-0.090342,-0.086043
-1.1181,0.072032
-1.5916,-0.37799
-1.305,-0.93105
0.26613,-0.67418
0.75303,-0.087259
0.52756,-0.19239
0.83071,0.076416
-0.3559,1.1889
-1.1515,1.249
-1.2783,0.58725
-0.47385,0.19599
-0.13605,0.11177
-0.68534,0.23191
0.76015,0.064455
0.64672,-0.75264
-0.2195,-1.4151
-0.42063,-0.86296
-1.3795,-0.35809
-0.55012,-0.18976
-0.10914,0.053416
0.38418,-0.73954
0.91012,-0.019952
-1.1013,0.98845
-0.9764,-0.34531
0.90449,-0.13678
1.3325,0.54109
0.64905,-0.033247
-0.28061,0.77995
0.3252,0.25166
0.24714,-0.91243
-0.22477,0.56984
0.70406,1.2547
0.68325,0.18768
0.40051,0.031847
0.12597,0.48665
-0.19683,0.23152
0.74837,-0.4159
1.1758,-0.41992
0.087405,0.096053
-0.42787,-0.26928
0.075945,-0.51874
0.40959,-0.37229
-0.09442,-1.1763
-0.77491,-0.87606
0.36846,0.5166
0.58259,-0.078357
-0.78672,-0.44983
0.016662,-0.20278
0.60746,-1.0281
0.60819,-1.1609
0.24219,0.50915
-1.4889,0.68966
-0.25443,-0.67093
1.1452,-0.13649
0.096898,0.2808
-0.10271,0.15979
-0.59353,1.1393
-0.18,1.0639
0.77055,1.1192
0.91254,0.63599
0.84467,-0.60168
-0.36708,0.10082
-0.40843,0.27829
-0.19133,-0.048105
-1.0661,0.49141
-1.5332,0.22799
-1.4944,-0.42143
0.016725,-0.75808
0.55924,-0.1955
0.94935,0.47166
0.23219,0.27741
-0.71841,-0.0085808
-0.3132,-0.24712
-1.3511,-0.8513
-0.43086,-1.3499
0.26044,-0.8258
-0.57021,-0.1296
0.23756,-0.71542
-0.57262,-1.1798
-1.4208,-0.94343
-0.6518,0.10609
0.19085,0.79396
1.3284,0.43848
0.73059,0.57073
-0.24473,-0.05191
0.15467,0.17212
-0.38392,-0.16926
-0.27231,-1.4563
-0.50769,-0.81368
-0.65826,0.19394
0.38012,1.2653
0.95312,1.2922
1.0246,-0.072581
0.1571,0.39109
0.4546,0.27441
1.3131,0.12278
0.88783,1.5604
0.29742,0.73833
-0.082308,0.48529
-0.08761,0.4368
-0.53107,-1.2157
-0.42613,-0.46443
0.29689,0.69491
-0.20317,-0.2695
-0.08835,-0.90395
0.26169,0.043014
0.19219,0.2066
0.23964,-0.062425
-0.57293,1.0082
-0.51919,0.53086
0.29494,-0.91434
0.63137,-0.35446
0.65921,0.60009
-0.13796,0.43701
0.0044252,-0.14977
0.97222,0.17668
0.36811,0.9523
-0.82712,0.34695
-0.74042,-0.89094
0.0067752,-0.49569
-0.16452,0.32667
-0.75799,-0.27059
-0.17467,-0.79379
0.87249,-0.67024
0.2006,0.19105
-0.8848,1.0396
-0.29545,0.0757
-0.053094,-0.26049
-0.34055,-0.036396
0.55975,-0.17833
0.81647,0.12031
-0.48923,-0.10543
-0.17251,0.15927
1.4758,0.32144
0.26701,0.11882
-0.59492,0.25995
-0.33816,-0.1156
-1.5355,-0.27809
-0.89041,-1.0707
-0.059782,-0.91117
-0.60434,0.1239
-0.094901,-0.84883
-0.9387,-0.97795
-1.6768,-0.36092
-0.53589,0.32467
0.46138,0.69763
1.3768,-0.12744
0.85564,0.27071
-0.31848,-0.012283
0.24353,0.31761
0.60502,1.6399
0.88736,0.63918
0.62401,-0.81943
0.26655,-0.31661
0.04013,-0.51242
-1.0353,-0.61086
-0.47522,0.29353
0.21684,-0.022
0.0038777,-0.45221
-0.17091,-0.67836
-0.84244,-0.73922
0.49497,-0.49833
1.3254,-0.83076
-0.50916,-0.58319
-0.64005,-0.24148
0.38795,0.04992
0.8981,0.30519
0.024731,-1.1392
-0.50573,-1.2676
0.89493,-0.0019082
0.84599,-0.20851
0.38804,-0.41643
0.03639,-0.28397
-0.21211,0.30241
0.83363,0.61273
0.74764,-0.17879
-0.029822,-0.32742
0.2603,-0.81575
-0.49817,-0.69477
-1.6056,0.58545
-0.95572,0.43221
0.38357,0.070097
0.2514,0.94356
0.023057,1.0943
0.002312,0.41673
-0.40886,0.80222
-0.39279,1.2454
-0.43205,-0.2586
-0.0033933,-1.0157
0.2862,-0.91873
0.74006,-0.77039
0.78124,0.68484
-0.1674,0.65914
0.11797,0.40476
0.009759,0.2381
0.56395,-0.67726
1.197,1.0222
-0.96498,1.3539
-0.91193,-0.7223
0.18536,-0.13622
-0.37139,0.45708
-0.058997,0.45804
-0.74486,0.67343
-0.74221,-0.6449
0.083235,-1.0864
0.20575,-0.88378
0.60317,-0.56732
0.085076,0.95907
-0.0082375,1.2804
0.066545,0.38592
-0.38395,0.72259
-0.40474,1.1328
-0.5805,0.12492
0.29977,0.25523
1.1945,1.3343
1.0664,0.25047
0.29259,-1.0074
0.13428,-0.34504
-0.16348,-0.46083
-1.2004,-0.12997
-0.41332,0.45751
0.26869,-0.064911
-0.12066,-0.49136
-0.37855,-0.65793
-1.0744,-0.3617
0.32069,-0.66868
0.95455,-1.1835
-0.62828,-0.35098
-0.50716,0.1699
0.57455,0.47528
0.012076,0.71856
0.16233,-0.56867
1.098,-0.022979
0.085043,0.75131
0.20795,-0.84777
0.17446,-1.1435
-1.2213,-0.7936
-0.79169,-0.5363
0.095392,0.40582
0.25092,0.88103
-0.12205,0.6323
-0.79432,0.58114
-0.10039,0.78572
-0.4172,0.048
-1.1102,-1.029
0.52753,-1.3266
0.86191,-0.48273
0.009761,0.60526
0.71548,0.58439
0.50263,0.45797
-0.066703,0.79139
-0.046332,0.71109
0.30641,-0.2819
1.1868,-0.95923
0.28471,-0.99196
-0.5637,-1.1555
0.17645,0.27654
-0.73832,0.66874
-0.84938,-0.63623
0.21575,0.26979
-0.58856,1.0177
-0.25118,0.7351
0.011232,0.005544
-1.3891,-0.28967
-0.97355,1.1966
-0.39763,0.88673
-0.71556,-0.35241
-0.022927,-0.63134
0.50816,-0.41077
-0.58418,0.11145
-1.6728,-0.56634
-0.52567,-0.29801
0.87039,-0.041681
0.62803,-0.22964
0.084057,0.72095
-0.57193,0.16538
-0.36999,0.40888
0.54695,0.6269
0.66208,-0.40065
0.54921,0.46571
-0.26338,0.36425
-0.90173,0.25511
-0.14312,0.012956
0.86374,-1.3002
0.94039,-0.6223
-0.30928,0.10631
-0.56264,-0.32981
0.23187,-0.80628
0.58077,-0.045798
1.2502,0.89402
1.3784,-0.63925
0.36096,-0.56203
0.2723,0.56592
1.0431,0.39857
0.32935,0.69146
0.012614,-0.57787
1.03,-0.4298
0.39399,0.70087
-0.11387,-0.84368
-0.2587,-1.1656
-1.4538,-0.25336
-1.0084,-0.1903
0.23846,0.31499
0.53672,0.68299
0.14918,0.60666
-0.47641,0.77014
0.2275,0.71586
-0.41825,0.20908
-1.0803,-0.38356
-0.30817,-0.97054
-0.32897,-0.65616
-0.23711,1.0192
0.2185,0.54701
1.6483,-0.38713
1.1671,1.0968
-0.50082,0.97245
0.23775,-0.25481
1.0767,-0.43906
0.62563,-0.98608
0.16749,-0.50903
-0.60917,0.53654
-0.48054,0.67837
0.31513,0.011536
0.32849,-0.49908
0.53866,0.76474
0.81183,1.2122
-0.25749,0.16241
-0.47732,0.16097
0.5655,0.10913
0.86021,-0.26907
0.051386,-0.14272
-1.0971,-0.093003
-0.973,0.46385
-0.64074,0.51813
0.50802,-0.27431
1.092,0.96038
-0.77954,1.7143
-0.3957,0.71087
1.205,0.33311
0.052523,-0.25366
-0.64941,-0.77229
-0.031946,-0.40897
0.51768,-0.59534
0.67541,0.79215
0.67876,0.94622
-0.045621,-0.65314
-0.74502,-0.57005
-0.24825,-0.91108
-0.72219,-0.78796
-0.73723,-0.6889
-0.26798,-0.96309
-0.011605,-0.099939
0.93163,-0.27357
0.073144,-0.85339
-0.25788,-0.56092
0.77522,0.20206
0.21573,0.5498
0.34401,0.098945
0.40513,0.70824
-0.43345,0.20374
-0.84536,-0.44505
-0.64825,0.87522
-0.023843,0.40154
-0.64614,-0.30302
-0.8099,-0.51768
-0.62272,-0.93681
-1.0231,-0.38121
-0.593,-0.67544
-0.74003,-0.50739
0.21842,0.51013
1.2326,0.64081
-0.25179,0.55708
-0.59808,0.17457
-0.55347,-0.50604
-0.5874,-0.39736
0.20842,1.065
0.37578,0.49898
1.3795,-0.87915
1.4699,0.61458
-0.12008,1.1084
0.137,-0.36959
0.80893,-0.79377
0.20737,-1.2251
-0.012469,-0.5623
-0.32927,0.7252
-0.16481,0.86557
0.33846,-0.11048
0.13984,-0.49433
0.69858,0.38614
0.39374,0.92654
-0.85086,0.83975
0.28706,0.20391
-0.45825,0.2942
-1.2355,1.0686
-0.33639,-0.25895
-0.80441,-1.1319
-1.2086,0.75898
-0.85339,1.1967
0.40586,0.42601
0.78186,-0.38804
0.42342,-0.60015
0.59613,0.40454
0.0088802,1.0786
-0.18024,1.5186
-1.0909,0.60429
-0.76873,-1.0392
1.007,-1.0081
1.0436,-0.69479
0.76764,-0.14425
0.019313,0.54157
-0.25182,0.83839
0.48612,0.60854
0.46277,-0.84651
0.31167,-1.6515
-1.01,-0.66193
-1.0073,0.21315
0.25217,-1.1621
0.019525,-1.2225
0.33597,0.23251
0.30962,-0.71351
0.5858,-0.8437
0.81134,0.14818
-0.13298,-0.92987
0.5814,-0.50465
-0.018223,0.59849
-0.92885,0.43335
0.18684,0.8736
0.1847,0.48355
0.52886,0.21912
